Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
28.0,No,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,2127.0,9100,1,No,21,4,4,1,1,2,3,1,0,0,0
50.0,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,Male,99,3,5,Manager,2,Married,18200.0,7999,1,No,11,3,3,1,32,2,3,32,5,10,7
25.0,No,Travel_Rarely,622,Sales,13,1,Medical,2,Male,40,3,1,Sales Representative,3,Married,2096.0,26376,1,No,11,3,3,0,7,1,3,7,4,0,6
24.0,Yes,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,2886.0,14168,1,Yes,16,3,4,1,6,4,3,6,3,1,2
30.0,Yes,Travel_Frequently,448,Sales,12,4,Life Sciences,2,Male,74,2,1,Sales Representative,1,Married,2033.0,14470,1,No,18,3,3,1,1,2,4,1,0,0,0
34.0,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,Male,83,2,1,Research Scientist,4,Married,3622.0,22794,1,Yes,13,3,4,1,6,3,3,6,5,1,3
31.0,Yes,Travel_Rarely,1365,Sales,13,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,4233.0,11512,2,No,17,3,3,0,9,2,1,3,1,1,2
35.0,No,Travel_Rarely,538,Research & Development,25,2,Other,1,Male,54,2,2,Laboratory Technician,4,Single,3681.0,14004,4,No,14,3,4,0,9,3,3,3,2,0,2
31.0,No,Travel_Rarely,525,Sales,6,4,Medical,1,Male,66,4,2,Sales Executive,4,Divorced,5238.5,6219,4,No,22,4,4,2,13,4,4,7,7,5,7
27.0,No,Travel_Rarely,798,Research & Development,6,4,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,2187.0,5013,0,No,12,3,3,2,6,5,2,5,3,0,3
37.0,,Travel_Rarely,558,Sales,2,3,Marketing,4,Male,75,3,2,Sales Executive,3,Married,9602.0,3010,4,Yes,11,3,3,1,17,3,2,3,0,1,0
20.0,No,Travel_Rarely,959,Research & Development,1,3,Life Sciences,4,Female,83,2,1,Research Scientist,2,Single,2455.5,11757,1,No,13,3,4,0,1,0,4,1,0,0,0
42.0,No,Travel_Rarely,622,Research & Development,2,4,Life Sciences,3,Female,81,3,2,Healthcare Representative,4,Married,4089.0,5718,1,No,13,3,2,2,10,4,3,10,2,2,2
53.0,No,Travel_Rarely,782,Research & Development,6,4,Other,2,Male,50,2,4,Research Director,4,Divorced,16627.0,2671,4,Yes,14,3,3,1,21,3,2,1,0,0,0
38.0,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,3,Female,43,3,1,Research Scientist,1,Single,2619.0,14561,3,No,17,3,4,0,8,3,2,0,0,0,0
43.0,No,Travel_Frequently,1001,Research & Development,9,5,Medical,4,Male,72,3,2,Laboratory Technician,3,Divorced,5679.0,19627,3,Yes,13,3,2,1,10,3,3,8,7,4,7
48.0,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,4,Female,40,2,4,Manager,1,Married,15402.0,17997,7,No,11,3,1,1,21,3,1,3,2,0,2
44.0,No,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,Female,50,2,2,Human Resources,3,Single,5985.0,26894,4,No,11,3,2,0,10,1,4,2,2,0,2
34.0,No,Travel_Rarely,204,Sales,14,3,Technical Degree,3,Female,31,3,1,Sales Representative,3,Divorced,2579.0,2912,1,Yes,18,3,4,2,8,3,3,8,2,0,6
27.0,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,3,Male,85,3,1,Sales Representative,1,Divorced,3041.0,16346,0,No,11,3,2,1,5,3,3,4,3,0,2
21.0,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,3,Male,49,3,1,Sales Representative,3,Single,3447.0,24444,1,No,11,3,3,0,3,2,3,3,2,1,2
44.0,No,Travel_Rarely,1315,Research & Development,3,4,Other,4,Male,35,3,5,Manager,4,Married,19513.0,9358,4,Yes,12,3,1,1,26,2,4,2,2,0,1
22.0,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,Male,69,3,1,Research Scientist,3,Married,2773.0,12145,0,No,20,4,4,0,3,3,3,2,2,2,2
33.0,No,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,7104.0,20431,0,No,12,3,4,0,6,3,3,5,0,1,2
32.0,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,4772.0,18089,1,Yes,12,3,4,1,6,2,2,6,4,0,5
30.0,No,Travel_Frequently,160,Research & Development,3,3,Medical,3,Female,71,3,1,Research Scientist,3,Divorced,2083.0,22653,1,No,20,4,3,1,1,2,3,1,0,0,0
53.0,No,Travel_Rarely,238,Sales,1,1,Medical,4,Female,34,3,2,Sales Executive,1,Single,8381.0,7507,7,No,20,4,4,0,18,2,4,14,7,8,10
34.0,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,2691.0,7660,1,No,12,3,4,1,10,4,2,10,9,8,8
45.0,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,4286.0,5630,2,No,14,3,4,2,5,4,3,1,1,0,0
26.0,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,3,Female,71,3,1,Laboratory Technician,4,Married,2659.0,17759,1,Yes,13,3,3,1,3,2,3,3,2,0,2
37.0,No,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,9434.0,9606,1,No,15,3,3,1,10,2,3,10,7,7,8
29.0,No,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,5561.0,3487,1,No,14,3,1,1,6,5,2,6,0,1,2
35.0,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,2,Male,82,1,2,Research Scientist,4,Single,6646.0,19368,1,No,13,3,2,0,17,3,3,17,11,11,8
33.0,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725.0,5335,3,No,23,4,3,1,15,2,1,13,11,4,7
54.0,No,Travel_Rarely,397,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,10725.0,6729,2,No,15,3,3,1,16,1,4,9,7,7,1
36.0,No,Travel_Rarely,913,Research & Development,9,2,Medical,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847.0,13934,2,Yes,11,3,3,1,13,2,3,3,2,0,2
27.0,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045.0,15174,0,No,13,3,4,0,5,0,3,4,2,1,1
20.0,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,2455.5,26999,1,Yes,11,3,4,0,1,5,3,1,0,1,1
33.0,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3348.0,3164,1,Yes,11,3,1,0,10,3,3,10,8,9,7
35.0,No,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,1281.0,16900,1,No,18,3,3,2,1,3,3,1,0,0,0
23.0,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,2409.5,8544,2,No,16,3,1,1,5,3,4,3,2,0,2
25.0,No,Travel_Rarely,810,Sales,8,3,Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,4851.0,15678,0,No,22,4,3,1,4,4,3,3,2,1,2
38.0,No,Travel_Rarely,243,Sales,7,4,Marketing,4,Female,46,2,2,Sales Executive,4,Single,4028.0,7791,0,No,20,4,1,0,8,2,3,7,7,0,5
29.0,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,2,Male,76,1,1,Research Scientist,4,Divorced,2720.0,18959,1,No,18,3,4,1,10,5,3,10,7,2,8
48.0,No,Travel_Rarely,817,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,8120.0,18597,3,No,12,3,4,0,12,3,3,2,2,2,2
27.0,,Travel_Frequently,1410,Sales,3,1,Medical,4,Female,71,4,2,Sales Executive,4,Divorced,6272.0,16673,1,Yes,20,4,2,2,6,3,3,6,5,0,4
37.0,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,4680.0,15232,3,No,17,3,1,0,4,2,3,1,0,0,0
50.0,No,Travel_Rarely,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3221.0,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8
34.0,No,Travel_Rarely,1442,Research & Development,9,3,Medical,4,Female,46,2,3,Healthcare Representative,2,Single,8621.0,17654,1,No,14,3,2,0,9,3,4,8,7,7,7
24.0,,Travel_Rarely,693,Sales,3,2,Life Sciences,1,Female,65,3,2,Sales Executive,3,Single,4577.0,24785,9,No,14,3,1,0,4,3,3,2,2,2,0
49.0,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,4553.0,20978,1,No,11,3,1,0,20,4,3,20,7,11,10
32.0,No,Travel_Rarely,929,Sales,10,3,Marketing,4,Male,55,3,2,Sales Executive,4,Single,5396.0,21703,1,No,12,3,4,0,10,2,2,10,7,0,8
49.5,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,2,Male,50,3,2,Sales Executive,3,Married,6796.0,23452,3,Yes,14,3,1,1,18,4,3,4,3,1,3
35.0,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,2,Female,33,4,2,Healthcare Representative,4,Single,7625.0,19383,0,No,13,3,3,0,10,4,2,9,7,1,8
27.0,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,3,Female,68,3,3,Manufacturing Director,1,Married,7412.0,6009,1,No,11,3,4,0,9,3,3,9,7,0,7
32.0,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,3,Female,39,3,3,Research Director,4,Single,11159.0,19373,3,No,15,3,4,0,10,6,3,7,7,7,7
47.0,No,Travel_Rarely,703,Sales,14,4,Marketing,4,Male,42,3,2,Sales Executive,1,Single,4960.0,11825,2,No,12,3,4,0,20,2,3,7,7,1,7
40.0,No,Travel_Frequently,580,Sales,5,4,Life Sciences,4,Male,48,2,3,Sales Executive,1,Married,10475.0,23772,5,Yes,21,4,3,1,20,2,3,18,13,1,12
53.0,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,3,Male,59,4,4,Research Director,3,Married,14814.0,13514,3,No,19,3,3,0,32,3,3,5,1,1,3
41.0,,Travel_Rarely,427,Human Resources,10,4,Human Resources,2,Male,73,2,5,Manager,4,Divorced,19141.0,8861,3,No,15,3,2,3,23,2,2,21,6,12,6
60.0,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,Male,84,3,2,Sales Executive,1,Single,5405.0,11924,8,No,14,3,4,0,10,1,3,2,2,2,2
27.0,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,4,Male,32,3,3,Manufacturing Director,1,Divorced,8793.0,4809,1,No,21,4,3,2,9,4,2,9,7,1,7
41.0,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,4,Male,59,2,5,Manager,3,Married,19189.0,19562,1,No,12,3,2,1,22,3,3,22,7,2,10
50.0,No,Travel_Rarely,316,Sales,8,4,Marketing,4,Male,54,3,1,Sales Representative,2,Married,3875.0,9983,7,No,15,3,4,1,4,2,3,2,2,2,2
33.5,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,Female,67,1,1,Research Scientist,2,Single,2216.0,3872,7,Yes,13,3,4,0,10,4,3,7,7,3,7
36.0,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,Female,63,4,3,Research Director,1,Married,11713.0,20335,9,No,14,3,1,1,10,2,3,8,7,0,5
38.0,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,3,Female,81,3,3,Manufacturing Director,3,Single,7861.0,15397,4,Yes,14,3,4,0,10,4,4,1,0,0,0
44.0,No,Non-Travel,381,Research & Development,24,3,Medical,1,Male,49,1,1,Laboratory Technician,3,Single,2461.5,2104,2,No,14,3,3,0,9,5,3,5,2,1,4
47.0,,Travel_Frequently,217,Sales,3,3,Medical,4,Female,49,3,4,Sales Executive,3,Divorced,13770.0,10225,9,Yes,12,3,4,2,28,2,2,22,2,11,13
30.0,,Travel_Rarely,501,Sales,27,5,Marketing,3,Male,99,3,2,Sales Executive,4,Divorced,5304.0,25275,7,No,23,4,4,1,10,2,2,8,7,7,7
29.0,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,3,Male,99,3,1,Sales Representative,3,Single,2642.0,2755,1,No,11,3,3,0,1,6,3,1,0,0,0
42.0,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,3,Male,57,4,1,Research Scientist,3,Divorced,2759.0,20366,6,Yes,12,3,4,0,7,2,3,2,2,2,2
43.0,No,Travel_Frequently,775,Sales,15,3,Life Sciences,4,Male,47,2,2,Sales Executive,4,Married,6804.0,23683,3,No,18,3,3,1,7,5,3,2,2,2,2
34.0,No,Travel_Rarely,970,Research & Development,8,2,Medical,2,Female,96,3,2,Healthcare Representative,3,Single,6142.0,7360,3,No,11,3,4,0,10,2,3,5,1,4,3
23.0,No,Travel_Rarely,650,Research & Development,9,1,Medical,2,Male,37,3,1,Laboratory Technician,1,Married,2500.0,4344,1,No,14,3,4,1,5,2,4,4,3,0,2
39.0,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,6389.0,18767,9,No,15,3,3,1,12,3,1,8,3,3,6
56.0,No,Travel_Rarely,832,Research & Development,9,3,Medical,3,Male,81,3,4,Healthcare Representative,4,Married,13966.0,20420,7,No,11,3,3,0,30,1,2,10,7,1,1
40.0,No,Travel_Rarely,804,Research & Development,2,1,Medical,4,Female,86,2,1,Research Scientist,4,Single,2342.0,22929,0,Yes,20,4,4,0,5,2,2,4,2,2,3
27.0,No,Travel_Rarely,975,Research & Development,7,3,Medical,4,Female,55,2,2,Healthcare Representative,1,Single,6811.0,23398,8,No,19,3,1,0,9,2,1,7,6,0,7
29.0,No,Travel_Rarely,1090,Sales,10,3,Marketing,4,Male,83,3,1,Sales Representative,2,Divorced,2297.0,17967,1,No,14,3,4,2,2,2,3,2,2,2,2
53.0,,Travel_Rarely,346,Research & Development,6,3,Life Sciences,4,Male,86,3,2,Laboratory Technician,4,Single,2450.0,10919,2,No,17,3,4,0,19,4,3,2,2,2,2
35.0,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093.0,4761,2,No,11,3,1,1,16,2,4,1,0,0,0
32.0,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,Male,80,3,2,Laboratory Technician,4,Married,4988.5,21146,1,No,15,3,4,2,10,2,3,10,8,4,7
38.0,No,Travel_Rarely,268,Research & Development,2,5,Medical,4,Male,92,3,1,Research Scientist,3,Married,3057.0,20471,6,Yes,13,3,2,1,6,0,1,1,0,0,1
34.0,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,2,Female,32,3,2,Manufacturing Director,1,Divorced,5258.0,4187,3,No,14,3,3,1,7,3,3,0,0,0,0
52.0,No,Travel_Rarely,621,Sales,3,4,Marketing,3,Male,31,2,4,Manager,1,Married,16856.0,10084,1,No,11,3,1,0,34,3,4,34,6,1,16
33.0,,Travel_Rarely,527,Research & Development,1,4,Other,4,Male,63,3,1,Research Scientist,4,Single,2686.0,5207,1,Yes,13,3,3,0,10,2,2,10,9,7,8
25.0,No,Travel_Rarely,883,Sales,26,1,Medical,3,Female,32,3,2,Sales Executive,4,Single,6180.0,22807,1,No,23,4,2,0,6,5,2,6,5,1,4
45.0,No,Travel_Rarely,954,Sales,2,2,Technical Degree,2,Male,46,1,2,Sales Representative,3,Single,6632.0,12388,0,No,13,3,1,0,9,3,3,8,7,3,1
23.0,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,Male,79,4,1,Research Scientist,3,Single,3505.0,19630,1,No,18,3,4,0,2,3,3,2,2,0,2
47.0,,Travel_Frequently,719,Sales,27,2,Life Sciences,2,Female,77,4,2,Sales Executive,3,Single,6397.0,10339,4,Yes,12,3,4,0,8,2,3,5,4,1,3
34.0,No,Travel_Rarely,304,Sales,2,3,Other,4,Male,60,3,2,Sales Executive,4,Single,6274.0,18686,1,No,22,4,3,0,6,5,3,6,5,1,4
55.0,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,4,Male,78,3,5,Manager,1,Married,19859.0,21199,5,Yes,13,3,4,1,24,2,3,5,2,1,4
36.0,No,Non-Travel,1434,Sales,8,4,Life Sciences,1,Male,76,2,3,Sales Executive,1,Single,7587.0,14229,1,No,15,3,2,0,10,1,3,10,7,0,9
52.0,No,Non-Travel,715,Research & Development,19,4,Medical,4,Male,41,3,1,Research Scientist,4,Married,4258.0,26589,0,No,18,3,1,1,5,3,3,4,3,1,2
26.0,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364.0,5288,3,No,14,3,1,1,5,2,3,2,2,2,0
29.0,,Travel_Rarely,657,Research & Development,27,3,Medical,2,Female,66,3,2,Healthcare Representative,3,Married,4335.0,25549,4,No,12,3,1,1,11,3,2,8,7,1,1
26.0,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,4,Male,38,2,2,Sales Executive,1,Single,5326.0,3064,6,No,17,3,3,0,6,2,2,4,3,1,2
34.0,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,2,Female,72,4,1,Research Scientist,4,Single,3280.0,13551,2,No,16,3,3,0,10,2,3,4,2,1,3
54.0,,Travel_Rarely,376,Research & Development,19,4,Medical,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485.0,22670,9,Yes,11,3,2,2,9,4,3,5,3,1,4
27.0,No,Travel_Frequently,829,Sales,8,1,Marketing,3,Male,84,3,2,Sales Executive,4,Married,4342.0,24008,0,No,19,3,2,1,5,3,3,4,2,1,1
37.0,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,4,Female,82,3,1,Research Scientist,1,Divorced,2782.0,19905,0,Yes,13,3,2,2,6,3,2,5,3,4,3
38.0,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,Female,75,4,2,Manufacturing Director,1,Single,5980.0,26085,6,Yes,12,3,4,0,17,2,3,15,7,4,12
32.0,No,Travel_Rarely,121,Research & Development,2,4,Medical,3,Female,86,2,1,Research Scientist,1,Single,4381.0,7530,1,No,11,3,3,0,6,3,3,6,5,1,3
35.0,No,Travel_Rarely,384,Sales,8,4,Life Sciences,1,Female,72,3,1,Sales Representative,4,Married,2572.0,20317,1,No,16,3,2,1,3,1,2,3,2,0,2
30.0,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,4,Male,38,1,1,Laboratory Technician,3,Married,3833.0,24375,3,No,21,4,3,2,7,2,3,2,2,0,2
40.0,No,Travel_Frequently,791,Research & Development,2,2,Medical,3,Female,38,4,2,Healthcare Representative,2,Married,4244.0,9931,1,No,24,4,4,1,8,2,3,8,7,3,7
34.0,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,3,Female,93,3,2,Sales Executive,1,Married,6500.0,13305,5,No,17,3,2,1,6,1,3,3,2,1,2
42.0,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,2,Male,66,3,5,Manager,4,Divorced,18430.0,16225,1,No,13,3,2,1,24,4,2,24,7,14,9
23.0,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,3,Male,63,4,1,Laboratory Technician,1,Married,1601.0,3445,1,Yes,21,4,3,2,1,2,3,0,0,0,0
24.0,No,Non-Travel,1092,Research & Development,9,3,Life Sciences,3,Male,60,2,1,Laboratory Technician,2,Divorced,2694.0,26551,1,No,11,3,3,3,1,4,3,1,0,0,0
52.0,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,4,Female,82,3,2,Laboratory Technician,3,Married,3149.0,21821,8,No,20,4,2,1,9,3,3,5,2,1,4
50.0,,Travel_Rarely,691,Research & Development,2,3,Medical,3,Male,64,3,4,Research Director,3,Married,17639.0,6881,5,No,16,3,4,0,30,3,3,4,3,0,3
29.0,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,2,Female,36,2,1,Laboratory Technician,1,Married,2319.0,6689,1,Yes,11,3,4,1,1,1,3,1,0,0,0
47.0,No,Travel_Rarely,213,Research & Development,7,3,Medical,3,Male,49,3,3,Research Director,3,Married,11691.0,25995,0,No,11,3,4,0,14,3,4,13,9,3,7
33.0,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,Female,69,3,2,Sales Executive,1,Single,5324.0,26507,5,No,15,3,3,0,6,3,3,3,2,0,2
52.0,No,Travel_Rarely,202,Research & Development,2,2,Other,3,Female,33,3,4,Manager,4,Married,16752.0,12982,1,Yes,11,3,3,1,26,3,2,26,14,3,0
36.0,No,Travel_Rarely,676,Research & Development,1,3,Other,3,Female,35,3,2,Manufacturing Director,2,Married,5228.0,23361,0,No,15,3,1,1,10,2,3,9,7,0,5
29.0,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,3,Male,81,4,1,Research Scientist,3,Married,2700.0,23779,1,No,24,4,3,1,10,3,3,10,7,0,7
58.0,Yes,Travel_Rarely,286,Research & Development,2,4,Life Sciences,4,Male,31,3,5,Research Director,2,Single,19246.0,25761,7,Yes,12,3,4,0,40,2,3,31,15,13,8
35.0,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,4,Female,40,4,1,Research Scientist,3,Single,2690.5,13301,3,No,13,3,3,0,7,0,3,2,2,2,2
42.0,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,4,Female,43,2,2,Manufacturing Director,4,Married,6189.5,4051,9,Yes,13,3,4,1,8,4,3,4,3,0,2
28.0,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,3,Male,46,3,1,Research Scientist,3,Single,2409.5,16374,6,No,17,3,4,0,5,3,2,2,2,2,1
36.0,No,Travel_Rarely,1041,Human Resources,13,3,Human Resources,3,Male,36,3,1,Human Resources,2,Married,2143.0,25527,4,No,13,3,2,1,8,2,3,5,2,0,4
37.5,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,3,Female,98,2,2,Manufacturing Director,3,Married,6162.0,19124,1,No,12,3,3,1,14,3,3,14,13,6,8
40.0,No,Travel_Frequently,720,Research & Development,16,4,Medical,1,Male,51,2,2,Laboratory Technician,3,Single,5094.0,11983,6,No,14,3,4,0,10,6,3,1,0,0,0
46.0,,Travel_Rarely,946,Research & Development,2,3,Medical,3,Female,52,2,2,Manufacturing Director,4,Single,6877.0,20234,5,Yes,24,4,2,0,12,4,2,0,0,0,0
45.0,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,2,Female,95,2,1,Research Scientist,3,Single,2274.0,6153,1,No,14,3,4,0,1,3,3,1,0,0,0
42.0,No,Travel_Rarely,933,Research & Development,29,3,Life Sciences,2,Male,98,3,2,Manufacturing Director,2,Married,5274.5,11806,1,No,13,3,4,1,10,3,2,9,8,7,8
38.0,,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,Male,45,2,2,Healthcare Representative,1,Divorced,6842.0,4284,2,No,15,3,3,1,13,3,2,4,3,1,2
34.0,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,3,Female,100,2,1,Research Scientist,4,Single,2553.0,8306,1,No,16,3,3,0,6,3,3,5,2,1,3
49.0,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,3,Female,43,3,3,Sales Executive,4,Married,7654.0,5860,1,No,18,3,1,2,9,3,4,9,8,7,7
55.0,Yes,Travel_Rarely,436,Sales,2,1,Medical,3,Male,37,3,2,Sales Executive,4,Single,5160.0,21519,4,No,16,3,3,0,12,3,2,9,7,7,3
43.0,,Travel_Rarely,589,Research & Development,14,2,Life Sciences,2,Male,94,3,4,Research Director,1,Married,17159.0,5200,6,No,24,4,3,1,22,3,3,4,1,1,0
27.0,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,3,Male,42,2,3,Research Director,4,Divorced,12808.0,8842,1,Yes,16,3,2,1,9,3,3,9,8,0,8
35.0,No,Travel_Rarely,950,Research & Development,7,3,Other,3,Male,59,3,3,Manufacturing Director,3,Single,10221.0,18869,3,No,21,4,2,0,17,3,4,8,5,1,6
28.0,No,Travel_Rarely,760,Sales,2,4,Marketing,2,Female,81,3,2,Sales Executive,2,Married,4779.0,3698,1,Yes,20,4,1,0,8,2,3,8,7,7,5
34.0,No,Travel_Rarely,829,Human Resources,3,2,Human Resources,3,Male,88,3,1,Human Resources,4,Married,3737.0,2243,0,No,19,3,3,1,4,1,1,3,2,0,2
26.0,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,3,Female,88,2,1,Research Scientist,3,Married,2366.0,20898,1,Yes,14,3,1,1,8,2,3,8,7,1,7
27.0,No,Non-Travel,443,Research & Development,3,3,Medical,4,Male,50,3,1,Research Scientist,4,Married,1706.0,16571,1,No,11,3,3,3,0,6,2,0,0,0,0
52.5,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,Female,66,3,4,Manager,3,Married,16307.0,5594,2,No,14,3,3,1,29,2,2,20,6,4,17
44.0,No,Travel_Rarely,625,Research & Development,4,3,Medical,4,Male,50,3,2,Healthcare Representative,2,Single,5933.0,5197,9,No,12,3,4,0,10,2,2,5,2,2,3
25.0,No,Travel_Rarely,180,Research & Development,2,1,Medical,1,Male,65,4,1,Research Scientist,1,Single,3424.0,21632,7,No,13,3,3,0,6,3,2,4,3,0,1
33.0,No,Travel_Rarely,586,Sales,1,3,Medical,1,Male,48,4,2,Sales Executive,1,Divorced,4037.0,21816,1,No,22,4,1,1,9,5,3,9,8,0,8
35.0,,Travel_Rarely,1343,Research & Development,27,1,Medical,3,Female,53,2,1,Research Scientist,1,Single,2559.0,17852,1,No,11,3,4,0,6,3,2,6,5,1,1
36.0,No,Travel_Rarely,928,Sales,1,2,Life Sciences,2,Male,56,3,2,Sales Executive,4,Married,6201.0,2823,1,Yes,14,3,4,1,18,1,2,18,14,4,11
32.0,No,Travel_Rarely,117,Sales,13,4,Life Sciences,2,Male,73,3,2,Sales Executive,4,Divorced,4403.0,9250,2,No,11,3,3,1,8,3,2,5,2,0,3
30.0,No,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,2,Male,75,2,1,Research Scientist,4,Divorced,3761.0,2373,9,No,12,3,2,1,10,3,2,5,4,0,3
53.0,No,Travel_Rarely,661,Sales,7,2,Marketing,1,Female,78,2,3,Sales Executive,4,Married,10934.0,20715,7,Yes,18,3,4,1,35,3,3,5,2,0,4
45.0,No,Travel_Rarely,930,Sales,9,3,Marketing,4,Male,74,3,3,Sales Executive,1,Divorced,10761.0,19239,4,Yes,12,3,3,1,18,2,3,5,4,0,2
32.0,No,Travel_Rarely,638,Research & Development,8,2,Medical,3,Female,91,4,2,Research Scientist,3,Married,5175.0,22162,5,No,12,3,3,1,9,3,2,5,3,1,3
51.0,No,Travel_Frequently,890,Research & Development,25,4,Medical,3,Female,81,2,4,Manufacturing Director,4,Married,13247.0,19028,3,No,22,4,3,0,31,3,3,9,8,0,0
